1485463	0,797035	228	2	622
1203228	0,892817	228	4	2751
2054391	0,810584	228	2	654
1245787	0,905042	228	3	1580
967920	0,932706	228	3	1537
1336221	0,876799	228	3	1178
972732	0,904390	228	4	3855
1706623	0,666768	228	3	2387
1254394	0,646391	228	4	2820
1319063	0,776854	228	4	3445
2465971	0,742669	228	3	1529
2304344	0,567785	228	6	8722
1824679	0,597810	228	3	3227
1675189	0,669642	228	3	2043
1641881	0,727101	228	6	4681
1665897	0,784807	228	6	6448
1539168	0,877096	228	3	1920
1667169	0,724057	228	4	2156
1021113	0,847096	228	3	1514
1443762	0,712418	228	4	3340
1095507	0,720376	228	6	7317
977719	0,886343	228	4	2167
610656	0,865547	228	4	2082
844426	0,875321	228	4	2076
1096990	0,862586	228	4	2714
1066864	0,911303	228	5	2811
1352603	0,822687	228	5	3651
1705122	0,657841	228	7	6446
1539085	0,657410	228	6	5604
1631749	0,938659	228	3	1885
1101277	0,914726	228	3	1853
982731	0,822257	228	4	3305
837819	0,834157	228	7	5236
1213316	0,808617	228	6	6249
1112192	0,898521	228	3	2347
1448146	0,820319	228	3	1528
1272632	0,850102	228	3	1926
1184422	0,874645	228	5	4320
1625013	0,787416	228	3	1490
1277867	0,914705	228	3	1873
802055	0,953311	228	4	2119
1643124	0,903496	228	4	2260
1077248	0,946717	228	4	2174
1059458	0,871858	228	4	2306
894464	0,791250	228	5	3614
1243448	0,848494	228	4	2787
1373704	0,892265	228	5	4527
1622353	0,803977	228	6	6897
1399688	0,826498	228	4	3811
1454284	0,869501	228	4	3240
2177655	0,682249	228	4	2102
833194	0,943405	228	3	1504
1020683	0,893141	228	4	2126
1020385	0,785083	228	3	1519
1595882	0,788221	228	3	1449
1173452	0,817679	228	4	2754
1060656	0,954022	228	3	1146
1017520	0,952634	228	3	1593
1433261	0,834608	228	2	634
1175512	0,947575	228	3	1198
1758683	0,868230	228	3	1226
1450005	0,884622	228	3	2348
1874091	0,880698	228	3	1971
1386947	0,725851	228	2	578
1586579	0,872874	228	3	1512
1783619	0,947151	228	2	671
1931333	0,872098	228	4	2489
828348	0,830333	228	3	1520
908365	0,981417	228	2	658
1314457	0,796478	228	2	633
941243	0,893748	228	2	620
1022150	0,925989	228	3	1483
1514073	0,900264	228	3	1144
1866084	0,948323	228	3	1501
622774	0,856374	228	3	1903
1214493	0,769251	228	3	1952
1162971	0,739109	228	4	2792
669216	0,925050	228	3	1506
2143001	0,883771	228	3	1171
2457669	0,891840	228	3	1168
2003234	0,790124	228	3	1524
1017379	0,892911	228	2	688
1534619	0,868757	228	4	2820
927770	0,818691	228	3	1698
1193184	0,868744	228	3	1985
1558946	0,694438	228	3	1933
1012037	0,891041	228	3	1115
1482593	0,896381	228	3	1124
832116	0,903639	228	3	1950
1525655	0,673800	228	5	4481
2195074	0,734564	228	3	1577
626655	0,923612	228	3	1641
1820716	0,882211	228	3	1348
1269473	0,957379	228	3	1275
1609643	0,978974	228	3	1577
872354	0,890060	228	5	3450
1072781	0,898140	228	4	4275
776240	0,801544	228	4	2260
837494	0,938030	228	3	1620
1933562	0,991979	228	2	652
843212	0,858478	228	5	3914
1749404	0,954006	228	3	1720
1931008	0,846186	228	3	1055
848082	0,885773	228	3	1960
1317628	0,950940	228	4	3120
674263	0,974813	228	3	1212
1251005	0,869486	228	4	2725
810422	0,923237	228	3	1615
789036	0,987459	228	3	1287
605318	0,932994	228	3	1615
1018822	0,898593	228	3	1469
537513	0,931756	228	3	1709
1275348	0,863987	228	3	2073
963286	0,883470	228	3	1204
790455	0,737644	228	4	2255
856854	0,919359	228	3	1291
819156	0,929917	228	3	1636
1314390	0,841213	228	5	4707
957793	0,817671	228	3	3355
1265764	0,597366	228	3	2912
854433	0,974687	228	3	1817
728260	0,948730	228	4	2968
622466	0,934422	228	4	2124
1026973	0,879250	228	3	1131
1099768	0,888009	228	4	2962
1008959	0,813164	228	5	3861
721462	0,874170	228	4	2864
1146753	0,929747	228	4	2908
1666817	0,785179	228	3	1172
1320971	0,794452	228	3	1955
1509123	0,677877	228	3	1713
983104	0,904973	228	3	1656
1621969	0,749497	228	3	1578
1906537	0,631301	228	4	2445
1616008	0,847221	228	4	1783
970313	0,913620	228	2	729
957337	0,955780	228	2	626
1517952	0,683476	228	6	12370
636283	0,974309	228	3	1509
1158217	0,926615	228	3	1117
1502851	0,699193	228	3	1906
843399	0,912718	228	2	653
1385308	0,600843	228	2	718
1149057	0,808617	228	2	646
1844263	0,778093	228	3	1678
2397655	0,613942	228	3	1242
964954	0,918766	228	5	3695
1494969	0,824083	228	4	1671
1679698	0,863664	228	5	3721
1646309	0,658220	228	13	28387
1519297	0,705569	228	9	12015
1648640	0,933886	228	2	730
1422328	0,898711	228	5	2907
1596072	0,894347	228	5	2116
914192	0,905943	228	4	2335
1706527	0,956525	228	2	692
1187958	0,841299	228	8	12615
1644773	0,787442	228	3	1163
1084718	0,930811	228	3	1567
1096442	0,955942	228	3	1535
1316890	0,891277	228	5	3901
1502500	0,773600	228	4	3720
1297265	0,858453	228	3	2155
1741079	0,636658	228	4	4332
1625112	0,847685	228	3	1553
479175	0,786060	228	2	660
584968	0,759789	228	2	652
692984	0,988241	228	3	1557
556868	0,984362	228	3	1289
600693	0,986146	228	3	1312
752273	0,975972	228	3	1160
624255	0,988847	228	4	2270
467111	0,982946	228	4	2408
729941	0,985046	228	4	2260
828096	0,970966	228	4	2286
678412	0,936996	228	3	1262
574178	0,819965	228	4	3017
814953	0,884249	228	3	1149
1074137	0,962843	228	2	682
839465	0,906475	228	2	644
794189	0,921898	228	2	628
876700	0,937364	228	2	644
919991	0,841809	228	4	4455
734689	0,796874	228	4	3130
1075665	0,762238	228	3	3222
1539445	0,786182	228	8	6967
1718333	0,839691	228	6	3794
1045493	0,761676	228	5	4537
1341416	0,587445	228	3	2058
1821236	0,651025	228	3	1452
2371539	0,897927	228	2	614
780083	0,926605	228	4	1667
1055684	0,940347	228	4	2365
899425	0,813539	228	2	613
707617	0,989494	228	2	588
784196	0,944306	228	3	1130
1075783	0,859380	228	3	1280
1473705	0,831909	228	4	2400
714555	0,903698	228	4	2210
1046116	0,920440	228	4	2207
1129922	0,591320	228	3	1506
845534	0,910370	228	2	676
920509	0,861387	228	4	2388
787439	0,819254	228	3	1469
922300	0,874469	228	3	1888
1388025	0,650602	228	3	1187
1369968	0,725138	228	3	1289
835852	0,871609	228	4	2242
1099320	0,936788	228	3	1230
1113518	0,630221	228	4	3056
1098787	0,891773	228	6	4660
1161093	0,800773	228	6	3801
602123	0,757762	228	2	631
724499	0,536385	228	2	674
830906	0,974989	228	2	603
1291560	0,855998	228	4	2238
1212877	0,832324	228	5	3612
997614	0,791063	228	4	2789
847094	0,830344	228	3	1577
1018559	0,861322	228	4	2974
1141599	0,773922	228	5	3739
592268	0,903461	228	2	698
1547616	0,563824	228	7	8335
540544	0,924096	228	2	657
1267440	0,994556	228	2	608
1060335	0,970176	228	2	664
1334729	0,852223	228	3	1472
1003731	0,987929	228	2	700
770635	0,981252	228	2	675
1230524	0,923980	228	2	685
1996265	0,722055	228	3	1130
1347343	0,942995	228	2	704
1028073	0,947582	228	2	603
735576	0,838782	228	2	638
572780	0,983598	228	2	576
1178683	0,758857	228	2	608
960858	0,977137	228	2	631
1654872	0,812265	228	3	1885
1469443	0,949341	228	2	701
1256251	0,965408	228	2	659
518683	0,903387	228	2	684
1178639	0,950432	228	2	624
2753390	0,531953	228	2	731
1335317	0,976147	228	2	758
937266	0,908981	228	2	636
715071	0,823713	228	2	674
1050744	0,889798	228	2	643
1542459	0,632913	228	3	1449
1084988	0,894892	228	2	654
1935673	0,629275	228	2	788
1180533	0,885419	228	2	783
668186	0,980093	228	2	690
625772	0,988573	228	2	652
913903	0,950132	228	3	1177
828888	0,978340	228	3	1146
968784	0,824647	228	2	605
432415	0,976185	228	2	571
1194242	0,953325	228	2	616
1176055	0,951067	228	2	623
183084	0,980448	228	2	585
663213	0,977712	228	2	600
973763	0,942526	228	2	634
