3129370	0.381500	104	2	190
3301788	0.322367	104	4	382
3176994	0.487316	104	2	200
3064295	0.346282	104	3	289
4240214	0.218153	104	3	285
4110833	0.355578	104	3	294
4205427	0.095919	104	4	373
2648172	0.319818	104	3	288
3151246	0.158956	104	4	376
4016707	0.076822	104	4	374
3767523	0.201719	104	3	292
4466671	0.092097	104	6	573
2633733	0.287290	104	3	299
2982841	0.175846	104	3	293
4037039	0.061452	104	6	575
4484420	0.121514	104	6	574
3344068	0.296750	104	3	282
3990922	0.027161	104	4	377
3482529	0.246754	104	3	288
3976629	0.092570	104	4	376
3732486	0.146796	104	6	570
3462874	0.230836	104	4	379
3112339	0.174381	104	4	377
3416461	0.169287	104	4	377
3654368	0.211233	104	4	389
3987093	0.180638	104	5	482
3526605	0.140931	104	5	468
4050489	0.093588	104	7	696
3704029	0.039495	104	6	576
3197383	0.410181	104	3	279
2917654	0.415535	104	3	285
3335812	0.181027	104	4	371
5293572	0.050109	104	7	643
3778728	0.088699	104	6	548
3063910	0.135459	104	3	282
3282846	0.382216	104	3	286
2580376	0.328677	104	3	288
4430565	0.125027	104	5	462
2753181	0.528908	104	3	287
3240809	0.293904	104	3	291
3937980	0.117855	104	4	373
3536415	0.188741	104	4	390
4040216	0.095511	104	4	362
3795888	0.109703	104	4	381
5472545	0.083383	104	5	485
3829467	0.113976	104	4	375
4207167	0.046784	104	5	471
3403487	0.227891	104	6	556
3651516	0.134279	104	4	406
3145331	0.224398	104	4	370
3348207	0.197070	104	4	376
3213232	0.195954	104	3	293
3431475	0.215787	104	4	370
3697003	0.268975	104	3	288
3931585	0.161164	104	3	287
3662262	0.158565	104	4	372
2917605	0.357084	104	3	287
3067510	0.316029	104	3	287
2341390	0.382730	104	2	189
2987558	0.375533	104	3	290
3706058	0.357691	104	3	283
3055870	0.387643	104	3	295
3124739	0.363173	104	3	284
3109549	0.264360	104	2	184
3199967	0.216261	104	3	293
2920521	0.474548	104	2	190
3460215	0.193301	104	4	375
2966852	0.369127	104	3	287
3066776	0.389493	104	2	190
3145796	0.322893	104	2	188
2270979	0.245216	104	2	189
2949517	0.384109	104	3	284
3528937	0.298913	104	3	296
3490033	0.380641	104	3	293
3273234	0.207501	104	3	290
2895616	0.362648	104	3	292
3241984	0.097175	104	4	379
2977517	0.288381	104	3	290
3644482	0.303053	104	3	285
3836470	0.280554	104	3	294
3745815	0.263118	104	3	286
1981604	0.323403	104	2	194
3932501	0.159547	104	4	383
2362543	0.217761	104	3	283
2602202	0.449204	104	3	285
2969314	0.465338	104	3	298
3086498	0.292705	104	3	282
3430954	0.265294	104	3	283
2179809	0.476871	104	3	290
3999837	0.185841	104	5	476
3594428	0.329355	104	3	285
2936227	0.337848	104	3	283
3116675	0.382617	104	3	291
3471396	0.317297	104	3	286
3259656	0.387822	104	3	286
2909421	0.134552	104	5	464
3423550	0.243195	104	4	378
3130471	0.229457	104	4	372
3586909	0.131592	104	3	283
3211704	0.471052	104	2	191
3472671	0.281861	104	5	466
3458613	0.285731	104	3	311
3927793	0.193609	104	3	287
2790381	0.270913	104	3	291
4660878	0.058355	104	4	376
2908007	0.379714	104	3	285
3738338	0.036520	104	4	372
3372265	0.254061	104	3	293
3221197	0.254205	104	3	286
2774784	0.313459	104	3	283
3316820	0.152286	104	3	285
3463323	0.240971	104	3	303
3735114	0.123076	104	3	294
3613322	0.258650	104	3	286
3427909	0.117483	104	4	381
3447810	0.148416	104	3	287
2995849	0.206823	104	3	295
4839501	0.017145	104	5	490
2613383	0.255044	104	3	284
2735027	0.297103	104	3	289
3624856	0.264050	104	3	287
3808809	0.167878	104	4	402
3011169	0.246607	104	4	382
3335238	0.454033	104	3	292
3959053	0.177148	104	4	382
3717258	0.058984	104	5	485
3376760	0.199327	104	4	772
3244207	0.220140	104	4	771
3804693	0.157570	104	3	336
3070637	0.241116	104	3	331
3399744	0.241669	104	3	336
2797981	0.233212	104	3	340
3820759	0.158175	104	3	347
4041387	0.153677	104	4	384
4027802	0.161153	104	4	383
2704725	0.424045	104	2	197
2666801	0.395031	104	2	197
3604360	0.083473	104	6	574
2685538	0.456461	104	3	294
4191561	0.147254	104	3	289
2886636	0.175501	104	3	320
2062072	0.439632	104	2	189
2051008	0.330150	104	2	201
2103527	0.450704	104	2	191
3236779	0.242386	104	3	289
3672209	0.158753	104	3	318
3886867	0.168650	104	5	458
3973917	0.174833	104	4	375
4085379	0.095321	104	5	463
4607742	0.091928	104	13	1259
4630690	0.063100	104	9	891
3330894	0.451302	104	2	194
4210769	0.081981	104	5	493
4696318	0.067300	104	5	478
3634409	0.129948	104	4	400
3300549	0.371557	104	2	395
3829598	0.031749	104	8	1531
3095004	0.333234	104	3	589
2757677	0.380786	104	3	342
2940726	0.390179	104	3	325
3996790	0.197501	104	5	552
2678893	0.389607	104	4	444
2787476	0.214128	104	3	298
3596693	0.064416	104	4	390
3194191	0.303222	104	3	301
1503136	0.094043	104	2	194
