1485463	0.797035	104	2	421
1203235	0.891967	104	4	1138
2054391	0.810584	104	2	462
1245802	0.907583	104	3	831
967921	0.927153	104	3	870
1336221	0.876799	104	3	809
972813	0.903553	104	4	1055
1706763	0.668725	104	3	872
1254487	0.656770	104	4	1148
1319203	0.787550	104	4	1147
2465973	0.741345	104	3	743
2304673	0.565383	104	6	1774
1825031	0.607437	104	3	943
1675499	0.685748	104	3	810
1642071	0.735150	104	6	1750
1665952	0.792246	104	6	1790
1539220	0.872394	104	3	877
1667177	0.729483	104	4	1065
1021117	0.853609	104	3	782
1443802	0.717489	104	4	1034
1095700	0.721573	104	6	1775
977722	0.883662	104	4	1298
610686	0.865988	104	4	973
844442	0.879234	104	4	1036
1097027	0.865302	104	4	1052
1066901	0.910863	104	5	1451
1352687	0.838411	104	5	1328
1705366	0.659737	104	7	1863
1539809	0.671390	104	6	1694
1631761	0.938814	104	3	913
1101288	0.914746	104	3	811
982825	0.826718	104	4	1154
838017	0.834942	104	7	1898
1213522	0.813282	104	6	1647
1112250	0.895346	104	3	917
1448153	0.816741	104	3	761
1272657	0.849998	104	3	768
1184506	0.879230	104	5	1430
1625051	0.792902	104	3	826
1277885	0.914353	104	3	753
802057	0.951115	104	4	1138
1643130	0.911715	104	4	1209
1077258	0.946830	104	4	1104
1059527	0.872664	104	4	1121
894558	0.805909	104	5	1517
1243513	0.848253	104	4	1323
1374071	0.883682	104	5	1436
1622714	0.805834	104	6	1689
1399879	0.829437	104	4	1124
1454315	0.865909	104	4	1078
2177667	0.691396	104	4	1081
833199	0.942648	104	3	832
1020688	0.893133	104	4	1010
1020386	0.798670	104	3	765
1595884	0.788918	104	3	714
1173476	0.828123	104	4	1051
1060656	0.954022	104	3	795
1017521	0.956008	104	3	978
1433261	0.834608	104	2	440
1175512	0.947575	104	3	781
1758683	0.868230	104	3	760
1450046	0.885366	104	3	849
1874131	0.877819	104	3	902
1386947	0.725851	104	2	424
1586583	0.872854	104	3	757
1783619	0.947151	104	2	415
1931337	0.848386	104	4	1163
828363	0.830221	104	3	838
908365	0.981417	104	2	520
1314457	0.796478	104	2	460
941243	0.893748	104	2	458
1022151	0.926209	104	3	773
1514073	0.900264	104	3	857
1866102	0.948169	104	3	837
622798	0.863558	104	3	932
1214596	0.772263	104	3	887
1162989	0.744343	104	4	1212
669217	0.924501	104	3	781
2143001	0.883771	104	3	778
2457669	0.891840	104	3	719
2003240	0.789341	104	3	823
1017379	0.892911	104	2	515
1534692	0.868752	104	4	1181
927779	0.814781	104	3	840
1193198	0.867097	104	3	759
1558969	0.696250	104	3	792
1012037	0.891041	104	3	775
1482593	0.896381	104	3	780
832197	0.907352	104	3	859
1525718	0.683444	104	5	1409
2195075	0.708144	104	3	954
626657	0.930662	104	3	856
1820716	0.882211	104	3	929
1269473	0.957379	104	3	803
1609650	0.978736	104	3	888
872449	0.890041	104	5	1379
1072857	0.894362	104	4	1231
776242	0.801249	104	4	1182
837550	0.931769	104	3	788
1933562	0.991979	104	2	518
843339	0.853262	104	5	1544
1749410	0.954598	104	3	892
1931008	0.846186	104	3	754
848109	0.884024	104	3	855
1317670	0.944851	104	4	1203
674263	0.974813	104	3	826
1251056	0.869089	104	4	1246
810423	0.923330	104	3	827
789036	0.987459	104	3	862
605328	0.925956	104	3	836
1018823	0.902936	104	3	744
537528	0.933499	104	3	833
1275396	0.865752	104	3	825
963286	0.883470	104	3	911
790488	0.738626	104	4	1124
856854	0.919359	104	3	816
819159	0.932034	104	3	837
1314467	0.839840	104	5	1513
957889	0.838382	104	3	903
1266128	0.611256	104	3	931
854482	0.975904	104	3	845
728335	0.948643	104	4	1103
622487	0.934350	104	4	1085
1026973	0.879250	104	3	803
1099798	0.884834	104	4	1201
1009074	0.816154	104	5	1505
721614	0.869762	104	4	1189
1146756	0.931060	104	4	1007
1666817	0.785179	104	3	771
1321007	0.795655	104	3	825
1509127	0.678406	104	3	890
983126	0.904921	104	3	827
1621986	0.750303	104	3	896
1906539	0.645539	104	4	1247
1616008	0.847221	104	4	1129
970313	0.913620	104	2	494
957337	0.955780	104	2	443
